Date,Open,High,Low,Close,Adj Close,Volume
2017-02-24,38960.000000,39100.000000,38060.000000,38220.000000,32183.542969,9296850
2017-02-27,38020.000000,38140.000000,37700.000000,38060.000000,32048.814453,9033700
2017-02-28,38060.000000,38760.000000,37960.000000,38440.000000,32368.800781,15088700
2017-03-02,38420.000000,39860.000000,38420.000000,39720.000000,33446.640625,21249800
2017-03-03,39340.000000,39720.000000,39160.000000,39620.000000,33362.425781,12708700
2017-03-06,39220.000000,40220.000000,39220.000000,40080.000000,33749.769531,12234850
2017-03-07,39800.000000,40320.000000,39800.000000,40200.000000,33850.808594,10553250
2017-03-08,40200.000000,40620.000000,40140.000000,40200.000000,33850.808594,12140950
2017-03-09,40200.000000,40300.000000,40020.000000,40200.000000,33850.808594,14372250
2017-03-10,39960.000000,40420.000000,39860.000000,40180.000000,33833.976563,10227800
2017-03-13,40040.000000,40980.000000,40040.000000,40600.000000,34187.640625,7424100
2017-03-14,40620.000000,41540.000000,40500.000000,41360.000000,34827.621094,11325050
2017-03-15,40800.000000,41440.000000,40800.000000,41400.000000,34861.292969,9587850
2017-03-16,41800.000000,42180.000000,41540.000000,41840.000000,35231.800781,9933150
2017-03-17,41800.000000,42500.000000,41720.000000,42400.000000,35703.359375,12602300
2017-03-20,42000.000000,42120.000000,41740.000000,41900.000000,35282.324219,10250050
2017-03-21,41780.000000,42680.000000,41760.000000,42560.000000,35838.074219,14220150
2017-03-22,41600.000000,42460.000000,41580.000000,42460.000000,35753.878906,16427250
2017-03-23,42200.000000,42360.000000,41700.000000,41800.000000,35198.113281,15397100
2017-03-24,41600.000000,41980.000000,41080.000000,41500.000000,34945.503906,12808150
2017-03-27,41200.000000,41880.000000,41180.000000,41200.000000,34692.882813,12177650
2017-03-28,41560.000000,41840.000000,41380.000000,41480.000000,34928.656250,8216250
2017-03-29,41740.000000,41960.000000,41580.000000,41780.000000,35181.277344,10093250
2017-03-30,41880.000000,42440.000000,41880.000000,41980.000000,35468.539063,8204000
2017-03-31,41820.000000,42020.000000,41200.000000,41200.000000,34809.535156,10500300
2017-04-03,41400.000000,41720.000000,41300.000000,41440.000000,35012.296875,9579400
2017-04-04,41600.000000,42180.000000,41520.000000,42080.000000,35553.035156,12255500
2017-04-05,41900.000000,42240.000000,41700.000000,42140.000000,35603.734375,10699700
2017-04-06,42000.000000,42080.000000,41600.000000,41840.000000,35350.257813,9683400
2017-04-07,41800.000000,41820.000000,41160.000000,41600.000000,35147.472656,10021000
2017-04-10,41940.000000,41940.000000,41500.000000,41940.000000,35434.746094,7141350
2017-04-11,41940.000000,41940.000000,41580.000000,41600.000000,35147.472656,7172900
2017-04-12,41860.000000,41940.000000,41700.000000,41900.000000,35400.953125,8274900
2017-04-13,41660.000000,42460.000000,41660.000000,42420.000000,35840.300781,9040800
2017-04-14,42160.000000,42260.000000,41760.000000,42020.000000,35502.335938,5462850
2017-04-17,42000.000000,42080.000000,41520.000000,41560.000000,35113.687500,5224750
2017-04-18,41680.000000,41820.000000,41280.000000,41500.000000,35062.992188,6860650
2017-04-19,41300.000000,41420.000000,40900.000000,40900.000000,34556.054688,11762900
2017-04-20,40580.000000,40800.000000,40080.000000,40280.000000,34032.218750,21148850
2017-04-21,40480.000000,41400.000000,40480.000000,40760.000000,34437.773438,15130500
2017-04-24,41260.000000,41260.000000,40920.000000,41240.000000,34843.320313,8990150
2017-04-25,41460.000000,42740.000000,41320.000000,42700.000000,36076.859375,19299600
2017-04-26,42700.000000,42800.000000,42520.000000,42800.000000,36161.347656,14794800
2017-04-27,42700.000000,44520.000000,41960.000000,43840.000000,37040.027344,23032250
2017-04-28,45780.000000,45800.000000,44520.000000,44620.000000,37699.062500,22685700
2017-05-02,45500.000000,45500.000000,44760.000000,44900.000000,37935.625000,14068300
2017-05-04,45700.000000,45700.000000,44860.000000,45520.000000,38459.449219,13690100
2017-05-08,45520.000000,47020.000000,45340.000000,47020.000000,39726.792969,19582550
2017-05-10,46160.000000,47220.000000,45600.000000,45600.000000,38527.039063,23410950
2017-05-11,45420.000000,46180.000000,45220.000000,45500.000000,38442.554688,21277850
2017-05-12,45760.000000,46160.000000,45660.000000,45820.000000,38712.933594,9422900
2017-05-15,45620.000000,46280.000000,45620.000000,46100.000000,38949.492188,8001400
2017-05-16,46660.000000,46800.000000,46100.000000,46380.000000,39186.058594,8803750
2017-05-17,46120.000000,46640.000000,46100.000000,46340.000000,39152.261719,7424450
2017-05-18,45740.000000,46000.000000,45540.000000,45940.000000,38814.304688,11160350
2017-05-19,45640.000000,45780.000000,44720.000000,44720.000000,37783.546875,15762350
2017-05-22,45040.000000,45380.000000,44760.000000,45100.000000,38104.605469,17643550
2017-05-23,45400.000000,45580.000000,44900.000000,44920.000000,37952.523438,12607050
2017-05-24,44860.000000,45300.000000,44800.000000,44880.000000,37918.722656,8675400
2017-05-25,45160.000000,45680.000000,44800.000000,45680.000000,38594.636719,13044800
2017-05-26,45600.000000,46460.000000,45540.000000,46080.000000,38932.597656,13613650
2017-05-29,46220.000000,46400.000000,45380.000000,45620.000000,38543.949219,8739550
2017-05-30,45520.000000,45660.000000,44480.000000,44640.000000,37715.957031,12433600
2017-05-31,44580.000000,45020.000000,44400.000000,44700.000000,37766.644531,18669100
2017-06-01,44860.000000,44900.000000,44400.000000,44680.000000,37749.742188,9753500
2017-06-02,45060.000000,45960.000000,45000.000000,45960.000000,38831.214844,12488750
2017-06-05,46040.000000,46360.000000,45720.000000,45940.000000,38814.304688,7599400
2017-06-07,46500.000000,46500.000000,45240.000000,45300.000000,38273.582031,13729400
2017-06-08,45000.000000,45580.000000,45000.000000,45160.000000,38155.289063,13978750
2017-06-09,45680.000000,46440.000000,45600.000000,46100.000000,38949.492188,11732850
2017-06-12,45420.000000,45600.000000,45140.000000,45380.000000,38341.167969,10954300
2017-06-13,45140.000000,45620.000000,45140.000000,45400.000000,38358.070313,8624900
2017-06-14,45800.000000,46060.000000,45240.000000,45360.000000,38324.277344,10166700
2017-06-15,45680.000000,45920.000000,45180.000000,45680.000000,38594.636719,9657000
2017-06-16,45500.000000,45940.000000,45460.000000,45580.000000,38510.148438,17403450
2017-06-19,45580.000000,46560.000000,45560.000000,46560.000000,39338.144531,11303900
2017-06-20,47240.000000,48140.000000,47220.000000,48140.000000,40673.066406,15045000
2017-06-21,47740.000000,48120.000000,47480.000000,47480.000000,40115.437500,9973650
2017-06-22,47960.000000,48080.000000,47720.000000,47960.000000,40520.992188,11455800
2017-06-23,47600.000000,47780.000000,47420.000000,47620.000000,40233.734375,9515100
2017-06-26,47520.000000,48360.000000,47520.000000,48280.000000,40791.359375,8552800
2017-06-27,48220.000000,48400.000000,47900.000000,48300.000000,40808.257813,9616750
2017-06-28,47600.000000,48000.000000,47560.000000,47700.000000,40301.320313,9572500
2017-06-29,48040.000000,48320.000000,47940.000000,47940.000000,40623.316406,8306550
2017-06-30,47500.000000,47620.000000,47100.000000,47540.000000,40284.367188,11877550
2017-07-03,47500.000000,47780.000000,47120.000000,47220.000000,40013.210938,6805550
2017-07-04,47160.000000,47400.000000,46900.000000,47000.000000,39826.777344,7961000
2017-07-05,46820.000000,47680.000000,46780.000000,47580.000000,40318.261719,10640250
2017-07-06,48000.000000,48100.000000,47720.000000,48060.000000,40725.015625,10923050
2017-07-07,47740.000000,48120.000000,47620.000000,47860.000000,40555.546875,8131900
2017-07-10,48500.000000,48900.000000,48320.000000,48660.000000,41233.437500,10792750
2017-07-11,48640.000000,49000.000000,48280.000000,49000.000000,41521.546875,9717800
2017-07-12,49000.000000,50000.000000,48840.000000,49880.000000,42267.230469,9486150
2017-07-13,50080.000000,50940.000000,50040.000000,50560.000000,42843.449219,16034150
2017-07-14,51000.000000,51080.000000,50420.000000,50480.000000,42775.664063,8239000
2017-07-17,50900.000000,51020.000000,50520.000000,50640.000000,42911.246094,8976100
2017-07-18,50420.000000,50880.000000,50360.000000,50840.000000,43080.714844,7084450
2017-07-19,50620.000000,50820.000000,50000.000000,50740.000000,42995.980469,11157500
2017-07-20,50760.000000,51320.000000,50560.000000,51200.000000,43385.769531,8367600
2017-07-21,50860.000000,51160.000000,50520.000000,51080.000000,43284.093750,8449050
2017-07-24,50700.000000,51000.000000,50620.000000,50860.000000,43097.664063,7099750
2017-07-25,50500.000000,50760.000000,49940.000000,50000.000000,42368.921875,10810600
2017-07-26,49600.000000,50020.000000,49300.000000,49840.000000,42233.343750,11224800
2017-07-27,50000.000000,50640.000000,49560.000000,49800.000000,42199.441406,11449500
2017-07-28,49800.000000,49800.000000,47380.000000,47760.000000,40470.792969,26168300
2017-07-31,47420.000000,48240.000000,46920.000000,48200.000000,40843.625000,12701400
2017-08-01,48000.000000,48840.000000,47540.000000,48600.000000,41182.589844,11369500
2017-08-02,49200.000000,49340.000000,48600.000000,49000.000000,41521.546875,7777450
2017-08-03,49000.000000,49000.000000,47120.000000,47780.000000,40487.750000,15540800
2017-08-04,48160.000000,48180.000000,47500.000000,47700.000000,40419.945313,8359200
2017-08-07,47500.000000,48080.000000,47440.000000,47580.000000,40318.261719,7218250
2017-08-08,47980.000000,48260.000000,47480.000000,47720.000000,40436.902344,7979600
2017-08-09,47400.000000,47400.000000,46240.000000,46280.000000,39216.667969,14555400
2017-08-10,46200.000000,46320.000000,45460.000000,45900.000000,38894.667969,22986150
2017-08-11,45120.000000,45300.000000,44220.000000,44620.000000,37810.027344,25407300
2017-08-14,45120.000000,45400.000000,44720.000000,45000.000000,38132.023438,19185600
2017-08-16,46220.000000,46380.000000,46000.000000,46200.000000,39148.878906,21913650
2017-08-17,46960.000000,47300.000000,46740.000000,47040.000000,39860.671875,12415850
2017-08-18,46760.000000,47240.000000,46240.000000,46900.000000,39742.042969,10477950
2017-08-21,47240.000000,47240.000000,46580.000000,46840.000000,39691.203125,5103450
2017-08-22,46820.000000,47160.000000,46700.000000,47000.000000,39826.777344,7381750
2017-08-23,47780.000000,47780.000000,47180.000000,47480.000000,40233.527344,9384700
2017-08-24,47520.000000,47660.000000,47340.000000,47520.000000,40267.433594,8657450
2017-08-25,47880.000000,47880.000000,46720.000000,47020.000000,39843.738281,11243550
2017-08-28,47020.000000,47240.000000,45960.000000,46100.000000,39064.148438,9962100
2017-08-29,45640.000000,46080.000000,45160.000000,46080.000000,39047.203125,12623650
2017-08-30,46380.000000,46400.000000,45960.000000,46200.000000,39148.878906,7513000
2017-08-31,46220.000000,46640.000000,46000.000000,46320.000000,39250.566406,11011700
2017-09-01,46460.000000,46640.000000,46300.000000,46480.000000,39386.136719,10641700
2017-09-04,45780.000000,46360.000000,45500.000000,46040.000000,39013.304688,7943500
2017-09-05,46240.000000,46900.000000,45960.000000,46760.000000,39623.414063,11716100
2017-09-06,46760.000000,47180.000000,46700.000000,47000.000000,39826.777344,10811050
2017-09-07,47000.000000,48220.000000,47000.000000,48120.000000,40775.847656,9676500
2017-09-08,48700.000000,49180.000000,48580.000000,49080.000000,41589.347656,10893000
2017-09-11,49700.000000,50180.000000,49500.000000,49800.000000,42199.441406,10374750
2017-09-12,50200.000000,50220.000000,49140.000000,49600.000000,42029.960938,12029750
2017-09-13,49820.000000,50400.000000,49440.000000,49620.000000,42046.914063,9357000
2017-09-14,50060.000000,50320.000000,49760.000000,50300.000000,42623.132813,14204750
2017-09-15,50300.000000,50560.000000,49860.000000,50400.000000,42707.878906,10757300
2017-09-18,50540.000000,52480.000000,50520.000000,52480.000000,44470.417969,11524950
2017-09-19,52500.000000,52640.000000,51780.000000,52120.000000,44165.359375,9850400
2017-09-20,52120.000000,52500.000000,51840.000000,52220.000000,44250.105469,9292750
2017-09-21,52220.000000,52960.000000,52220.000000,52800.000000,44741.582031,8839800
2017-09-25,53000.000000,53680.000000,53000.000000,53620.000000,45436.433594,9303100
2017-09-26,53620.000000,53620.000000,53620.000000,53620.000000,45436.433594,0
2017-09-27,52000.000000,52200.000000,51500.000000,51680.000000,43792.519531,10797000
2017-09-28,52260.000000,52460.000000,51260.000000,51260.000000,43554.601563,12025450
2017-09-29,51180.000000,51620.000000,50840.000000,51280.000000,43571.605469,12909400
2017-10-10,53360.000000,53640.000000,52800.000000,52800.000000,44863.109375,20519800
2017-10-11,53600.000000,54760.000000,53340.000000,54640.000000,46426.523438,13652150
2017-10-12,54840.000000,55160.000000,54100.000000,54800.000000,46562.472656,13890700
2017-10-13,54540.000000,54840.000000,53780.000000,54000.000000,45882.726563,12601650
2017-10-16,53980.000000,54860.000000,53760.000000,53920.000000,45814.761719,9769950
2017-10-17,54020.000000,55380.000000,54000.000000,54800.000000,46562.472656,10607800
2017-10-18,54820.000000,55240.000000,54040.000000,54760.000000,46528.492188,10110750
2017-10-19,54700.000000,54700.000000,52980.000000,52980.000000,45016.050781,12108700
2017-10-20,52800.000000,54100.000000,52800.000000,53840.000000,45746.773438,8027050
2017-10-23,54600.000000,54640.000000,54000.000000,54300.000000,46137.625000,8311050
2017-10-24,54700.000000,54780.000000,54040.000000,54040.000000,45916.710938,5806050
2017-10-25,54040.000000,54420.000000,53700.000000,53900.000000,45797.757813,5882850
2017-10-26,53720.000000,53900.000000,52400.000000,52400.000000,44523.246094,9776550
2017-10-27,52400.000000,53320.000000,52140.000000,53080.000000,45101.019531,7392500
2017-10-30,53780.000000,54320.000000,53700.000000,54040.000000,45916.710938,8196150
2017-10-31,54060.000000,55440.000000,53500.000000,55080.000000,46800.386719,13381550
2017-11-01,57500.000000,57500.000000,56180.000000,57220.000000,48618.703125,14510250
2017-11-02,57500.000000,57520.000000,56760.000000,57060.000000,48482.750000,10721050
2017-11-03,57060.000000,57140.000000,55860.000000,56380.000000,47904.976563,9935800
2017-11-06,56380.000000,56500.000000,55340.000000,56380.000000,47904.976563,9000950
2017-11-07,56380.000000,56920.000000,55860.000000,56100.000000,47667.066406,7464550
2017-11-08,56100.000000,57060.000000,55860.000000,56760.000000,48227.843750,8520200
2017-11-09,56920.000000,56920.000000,55900.000000,56340.000000,47870.984375,11994050
2017-11-10,55800.000000,56540.000000,55780.000000,56400.000000,47921.957031,6748800
2017-11-13,56400.000000,56800.000000,56100.000000,56380.000000,47904.976563,8806650
2017-11-14,56380.000000,56740.000000,55920.000000,55920.000000,47514.117188,6725000
2017-11-15,55920.000000,56320.000000,55320.000000,55340.000000,47021.300781,8816950
2017-11-16,55440.000000,56000.000000,55400.000000,55780.000000,47395.164063,7640700
2017-11-17,56400.000000,56880.000000,55820.000000,55820.000000,47429.144531,10733150
2017-11-20,55900.000000,55980.000000,55200.000000,55200.000000,46902.347656,9472750
2017-11-21,55400.000000,55840.000000,55280.000000,55280.000000,46970.328125,10324700
2017-11-22,55980.000000,56200.000000,55620.000000,55960.000000,47548.101563,7952950
2017-11-23,55960.000000,55980.000000,55020.000000,55300.000000,46987.316406,6272900
2017-11-24,55300.000000,55500.000000,55180.000000,55460.000000,47123.261719,4536200
2017-11-27,55360.000000,55360.000000,52640.000000,52640.000000,44727.167969,18128900
2017-11-28,52700.000000,53280.000000,51720.000000,53280.000000,45270.957031,13499400
2017-11-29,53200.000000,53240.000000,52500.000000,52600.000000,44693.183594,9590250
2017-11-30,50800.000000,51860.000000,50200.000000,50800.000000,43163.757813,29634150
2017-12-01,50800.000000,51780.000000,50800.000000,50840.000000,43197.742188,12868600
2017-12-04,50840.000000,51340.000000,50020.000000,51340.000000,43622.574219,14865050
2017-12-05,50600.000000,51300.000000,50280.000000,51260.000000,43554.601563,9326550
2017-12-06,51260.000000,51560.000000,50020.000000,50020.000000,42501.000000,10889200
2017-12-07,50040.000000,50980.000000,50020.000000,50740.000000,43112.777344,11065600
2017-12-08,51360.000000,52000.000000,51040.000000,52000.000000,44183.359375,11290450
2017-12-11,52000.000000,52040.000000,51500.000000,51780.000000,43996.429688,8125850
2017-12-12,51820.000000,52100.000000,51660.000000,52100.000000,44268.332031,8765050
2017-12-13,52100.000000,52100.000000,51100.000000,51320.000000,43605.593750,11333700
2017-12-14,51320.000000,52280.000000,51060.000000,51060.000000,43384.671875,20310400
2017-12-15,51240.000000,51480.000000,50520.000000,50620.000000,43010.812500,14928550
2017-12-18,50620.000000,51240.000000,50620.000000,51200.000000,43503.628906,7350250
2017-12-19,51540.000000,52080.000000,51520.000000,51560.000000,43809.507813,11978600
2017-12-21,51000.000000,51060.000000,49100.000000,49140.000000,41753.285156,15624300
2017-12-22,49400.000000,49960.000000,49240.000000,49700.000000,42229.093750,11199650
2017-12-26,49760.000000,50100.000000,48200.000000,48200.000000,40954.574219,16039850
2017-12-27,48960.000000,49560.000000,48460.000000,49360.000000,42317.734375,10743600
2017-12-28,49560.000000,50960.000000,49500.000000,50960.000000,43689.468750,8985450
2018-01-02,51380.000000,51400.000000,50780.000000,51020.000000,43740.906250,8474250
2018-01-03,52540.000000,52560.000000,51420.000000,51620.000000,44255.289063,10013500
2018-01-04,52120.000000,52180.000000,50640.000000,51080.000000,43792.343750,11695450
2018-01-05,51300.000000,52120.000000,51200.000000,52120.000000,44683.960938,9481150
2018-01-08,52400.000000,52520.000000,51500.000000,52020.000000,44598.230469,8383650
2018-01-09,51460.000000,51720.000000,49980.000000,50400.000000,43209.359375,18013600
2018-01-10,50500.000000,50520.000000,48640.000000,48840.000000,41871.917969,18566800
2018-01-11,48200.000000,49260.000000,48020.000000,48240.000000,41357.531250,25123800
2018-01-12,48240.000000,48480.000000,46760.000000,48200.000000,41323.222656,27270450
2018-01-15,48800.000000,48980.000000,47920.000000,48540.000000,41614.722656,10096000
2018-01-16,48760.000000,50140.000000,48620.000000,50000.000000,42866.429688,20389650
2018-01-17,50020.000000,50020.000000,49060.000000,49620.000000,42540.640625,11053050
2018-01-18,50020.000000,50640.000000,49820.000000,49900.000000,42780.695313,14848850
2018-01-19,50380.000000,50380.000000,49040.000000,49320.000000,42283.441406,9219950
2018-01-22,48640.000000,48680.000000,47960.000000,48240.000000,41357.531250,12520900
2018-01-23,48660.000000,49160.000000,48300.000000,49160.000000,42146.261719,13532700
2018-01-24,48860.000000,49700.000000,48560.000000,49340.000000,42300.593750,9550500
2018-01-25,49220.000000,50360.000000,49160.000000,50260.000000,43089.343750,11160350
2018-01-26,50500.000000,50780.000000,49840.000000,50780.000000,43535.136719,10350100
2018-01-29,51200.000000,51480.000000,50900.000000,51220.000000,43912.371094,11838800
2018-01-30,50440.000000,50640.000000,49780.000000,49800.000000,42694.953125,12284550
2018-01-31,50020.000000,54140.000000,49600.000000,49900.000000,42780.695313,64681300
2018-02-01,50620.000000,50960.000000,49720.000000,49820.000000,42712.105469,27609450
2018-02-02,49380.000000,49400.000000,47700.000000,47700.000000,40894.570313,29260350
2018-02-05,46500.000000,48320.000000,46000.000000,47920.000000,41083.183594,28357900
2018-02-06,46600.000000,47920.000000,46580.000000,47420.000000,40654.515625,19406450
2018-02-07,48240.000000,48260.000000,45800.000000,45800.000000,39265.648438,23448050
2018-02-08,46120.000000,46620.000000,45980.000000,46000.000000,39437.113281,23251050
2018-02-09,44440.000000,45180.000000,44420.000000,44700.000000,38322.582031,17465000
2018-02-12,45100.000000,46320.000000,45040.000000,45720.000000,39197.066406,15754950
2018-02-13,46200.000000,48060.000000,46200.000000,47540.000000,40757.398438,18923250
2018-02-14,48080.000000,49100.000000,47940.000000,49000.000000,42009.105469,18905900
2018-02-19,49800.000000,49800.000000,47860.000000,48380.000000,41477.554688,15353450
2018-02-20,48040.000000,48160.000000,47220.000000,47400.000000,40637.375000,10122600
2018-02-21,47280.000000,47580.000000,46840.000000,47280.000000,40534.492188,12880200
2018-02-22,47260.000000,47260.000000,46760.000000,46760.000000,40088.679688,8869950
2018-02-23,46760.000000,47800.000000,46760.000000,47220.000000,40483.054688,12423300
2018-02-26,47280.000000,47560.000000,47080.000000,47380.000000,40620.230469,9560650
2018-02-27,48360.000000,48380.000000,47380.000000,47380.000000,40620.230469,9830550
2018-02-28,47380.000000,48100.000000,47000.000000,47060.000000,40345.878906,15162350
2018-03-02,46580.000000,46800.000000,46000.000000,46020.000000,39454.250000,13265500
2018-03-05,45820.000000,46160.000000,45080.000000,45200.000000,38751.265625,14100950
2018-03-06,45920.000000,47100.000000,45820.000000,47020.000000,40311.582031,15423350
2018-03-07,48200.000000,48900.000000,47220.000000,48620.000000,41683.304688,21427050
2018-03-08,49200.000000,49480.000000,48080.000000,49200.000000,42180.570313,19463650
2018-03-09,49440.000000,50540.000000,49240.000000,49740.000000,42643.519531,14304400
2018-03-12,50560.000000,50780.000000,49580.000000,49740.000000,42643.519531,8688950
2018-03-13,50760.000000,51660.000000,50360.000000,51660.000000,44289.589844,20098700
2018-03-14,51020.000000,52000.000000,51000.000000,51760.000000,44375.324219,12713250
2018-03-15,52000.000000,52020.000000,51020.000000,51540.000000,44186.710938,8882450
2018-03-16,51220.000000,51420.000000,50240.000000,51140.000000,43843.792969,12184900
2018-03-19,50620.000000,51340.000000,50440.000000,50740.000000,43500.855469,8218850
2018-03-20,50700.000000,51200.000000,50100.000000,51200.000000,43895.218750,8193250
2018-03-21,51780.000000,51780.000000,51060.000000,51060.000000,43775.199219,8905200
2018-03-22,51060.000000,51780.000000,51040.000000,51780.000000,44392.460938,8454100
2018-03-23,50340.000000,50720.000000,49600.000000,49720.000000,42626.382813,14854950
2018-03-26,49420.000000,50280.000000,49040.000000,50280.000000,43106.472656,10057750
2018-03-27,50320.000000,50460.000000,49080.000000,49980.000000,42849.277344,11874000
2018-03-28,49100.000000,49100.000000,48340.000000,48700.000000,41751.894531,15159450
2018-03-29,48700.000000,49560.000000,48320.000000,49040.000000,42351.234375,10067000
2018-03-30,49080.000000,49900.000000,49080.000000,49220.000000,42506.683594,7777100
2018-04-02,49000.000000,49220.000000,48500.000000,48540.000000,41919.433594,7115650
2018-04-03,47880.000000,48140.000000,47280.000000,48120.000000,41556.730469,12768250
2018-04-04,48160.000000,48260.000000,46920.000000,46920.000000,40520.390625,12384200
2018-04-05,47400.000000,49380.000000,47340.000000,48740.000000,42092.164063,13245600
2018-04-06,48000.000000,48580.000000,47400.000000,48400.000000,41798.539063,12532700
2018-04-09,48260.000000,49440.000000,48200.000000,49200.000000,42489.417969,9950400
2018-04-10,48540.000000,49220.000000,48040.000000,48880.000000,42213.066406,10984350
2018-04-11,49900.000000,49900.000000,48600.000000,48860.000000,42195.789063,10051100
2018-04-12,49440.000000,49440.000000,48880.000000,49000.000000,42316.695313,12466250
2018-04-13,49600.000000,50180.000000,49400.000000,49800.000000,43007.582031,10278300
2018-04-16,50320.000000,50600.000000,49860.000000,50340.000000,43473.921875,7877450
2018-04-17,50240.000000,50540.000000,49820.000000,49980.000000,43163.039063,7772000
2018-04-18,51000.000000,51360.000000,50580.000000,51360.000000,44354.816406,13462600
2018-04-19,52000.000000,52980.000000,51540.000000,52780.000000,45581.125000,17190550
2018-04-20,51800.000000,52260.000000,51420.000000,51620.000000,44579.332031,11761000
2018-04-23,51000.000000,52080.000000,51000.000000,51900.000000,44821.152344,11619000
2018-04-24,51840.000000,51860.000000,50080.000000,50460.000000,43577.562500,15770300
2018-04-25,49220.000000,50500.000000,49220.000000,50400.000000,43525.750000,16614600
2018-04-26,50420.000000,52160.000000,50400.000000,52140.000000,45028.421875,18046550
2018-04-27,53380.000000,53640.000000,52440.000000,53000.000000,45771.121094,30310800
2018-04-30,53000.000000,53000.000000,53000.000000,53000.000000,45771.121094,0
2018-05-02,53000.000000,53000.000000,53000.000000,53000.000000,45771.121094,0
2018-05-03,53000.000000,53000.000000,53000.000000,53000.000000,45771.121094,0
2018-05-04,53000.000000,53900.000000,51800.000000,51900.000000,44821.152344,39565391
2018-05-08,52600.000000,53200.000000,51900.000000,52600.000000,45425.675781,23104720
2018-05-09,52600.000000,52800.000000,50900.000000,50900.000000,43957.542969,16128305
2018-05-10,51700.000000,51700.000000,50600.000000,51600.000000,44562.074219,13905263
2018-05-11,52000.000000,52200.000000,51200.000000,51300.000000,44302.992188,10314997
2018-05-14,51000.000000,51100.000000,49900.000000,50100.000000,43266.667969,14909272
2018-05-15,50200.000000,50400.000000,49100.000000,49200.000000,42489.417969,18709146
2018-05-16,49200.000000,50200.000000,49150.000000,49850.000000,43050.769531,15918683
2018-05-17,50300.000000,50500.000000,49400.000000,49400.000000,42662.144531,10365440
2018-05-18,49900.000000,49900.000000,49350.000000,49500.000000,42748.492188,6706570
2018-05-21,49650.000000,50200.000000,49100.000000,50000.000000,43180.300781,9020998
2018-05-23,50600.000000,52000.000000,50400.000000,51800.000000,44734.804688,17095490
2018-05-24,52000.000000,52000.000000,51100.000000,51400.000000,44389.343750,8289275
2018-05-25,51000.000000,52800.000000,50800.000000,52700.000000,45512.031250,15207266
2018-05-28,52500.000000,53000.000000,52000.000000,52300.000000,45166.597656,9787820
2018-05-29,52200.000000,52500.000000,51300.000000,51300.000000,44302.992188,8480437
2018-05-30,51300.000000,51500.000000,49100.000000,49500.000000,42748.492188,20498098
2018-05-31,50400.000000,50800.000000,49850.000000,50700.000000,43784.828125,63491109
2018-06-01,50500.000000,51700.000000,49950.000000,51300.000000,44302.992188,13038499
2018-06-04,50800.000000,51200.000000,50700.000000,51100.000000,44130.269531,9767171
2018-06-05,51100.000000,51400.000000,50400.000000,51300.000000,44302.992188,9144100
2018-06-07,51800.000000,51800.000000,50500.000000,50600.000000,43698.464844,13590016
2018-06-08,50200.000000,50400.000000,49600.000000,49650.000000,42878.046875,16951706
2018-06-11,49750.000000,50300.000000,49350.000000,49900.000000,43093.941406,10571312
2018-06-12,49700.000000,49800.000000,49250.000000,49400.000000,42662.144531,12110569
2018-06-14,49000.000000,49000.000000,48200.000000,48200.000000,41625.808594,20971729
2018-06-15,48500.000000,48700.000000,47650.000000,47650.000000,41150.824219,17080892
2018-06-18,47600.000000,47650.000000,46200.000000,46600.000000,40244.039063,16661870
2018-06-19,47200.000000,47350.000000,46500.000000,47000.000000,40589.480469,15217971
2018-06-20,47450.000000,47600.000000,46850.000000,47000.000000,40589.480469,12959316
2018-06-21,47900.000000,47900.000000,47050.000000,47050.000000,40632.664063,10015541
2018-06-22,47000.000000,47250.000000,46200.000000,47250.000000,40805.378906,10298006
2018-06-25,47050.000000,47050.000000,46150.000000,46650.000000,40287.218750,10587711
2018-06-26,45900.000000,47300.000000,45900.000000,47000.000000,40589.480469,11223166
2018-06-27,47450.000000,48500.000000,47000.000000,47950.000000,41409.910156,15274752
2018-06-28,46850.000000,47150.000000,46600.000000,46800.000000,40717.367188,12784800
2018-06-29,46250.000000,47150.000000,46200.000000,46650.000000,40586.863281,14099635
2018-07-02,46500.000000,47150.000000,45500.000000,45550.000000,39629.828125,13112253
2018-07-03,45750.000000,46450.000000,45750.000000,46150.000000,40151.835938,10959655
2018-07-04,46700.000000,47050.000000,46050.000000,46250.000000,40238.855469,8776763
2018-07-05,46100.000000,46550.000000,45600.000000,45950.000000,39977.835938,7039773
2018-07-06,45500.000000,45850.000000,44650.000000,44900.000000,39064.308594,17843706
2018-07-09,45500.000000,46100.000000,45200.000000,45600.000000,39673.328125,11602464
2018-07-10,46200.000000,46550.000000,46100.000000,46300.000000,40282.355469,10528665
2018-07-11,46400.000000,46450.000000,45400.000000,46000.000000,40021.343750,11224077
2018-07-12,45900.000000,46250.000000,45450.000000,45500.000000,39586.339844,11828104
2018-07-13,45800.000000,46500.000000,45750.000000,46500.000000,40456.355469,11543389
2018-07-16,46800.000000,46800.000000,46000.000000,46050.000000,40064.839844,7678719
2018-07-17,46150.000000,46200.000000,45600.000000,45850.000000,39890.847656,8892953
2018-07-18,46700.000000,47200.000000,46450.000000,46550.000000,40499.859375,10952645
2018-07-19,47050.000000,47200.000000,46600.000000,46900.000000,40804.367188,9880128
2018-07-20,47000.000000,47600.000000,46700.000000,47450.000000,41282.882813,10474547
2018-07-23,47100.000000,47200.000000,46150.000000,46500.000000,40456.355469,10823782
